EntrezID	Symbol
4861	NPAS1
54958	TMEM160
23211	ZC3H4
10055	SAE1
100422899	MIR3190
100422832	MIR3191
27113	BBC3
26093	CCDC9
255783	INAFM1
728	C5AR1
27202	C5AR2
9704	DHX34
56917	MEIS3
6543	SLC8A2
8775	NAPA
84215	ZNF541
29998	BICRA
30846	EHD2
29997	NOP53
692091	SNORD23
106144593	NOP53-AS1
6415	SELENOW
284355	TPRX1
1406	CRX
503627	TPRX2
102725176	LINC01595
6822	SULT2A1
100131137	BSPH1
64100	ELSPBP1
56344	CABP5
8605	PLA2G4C
3978	LIG1
107985293	LOC107985293
374920	ZSWIM9
22900	CARD8
124904734	LOC124904734
163071	ZNF114
105372429	ZNF114-AS1
93233	ODAD1
124904735	LOC124904735
2014	EMP3
55260	TMEM143
23546	SYNGR4
10945	KDELR1
2906	GRIN2D
83743	GRWD1
9266	CYTH2
105372430	LOC105372430
114783	LMTK3
6820	SULT2B1
171169	SPACA4
54854	FAM83E
56848	SPHK2
1628	DBP
770	CA11
126147	NTN5
2524	FUT2
284358	MAMSTR
54922	RASIP1
2523	FUT1
26291	FGF21
587	BCAT2
51171	HSD17B14
57664	PLEKHA4
23645	PPP1R15A
7288	TULP2
4924	NUCB1
27294	DHDH
581	BAX
2512	FTL
2997	GYS1
10856	RUVBL2
102466738	MIR6798
3972	LHB
1082	CGB3
114336	CGB2
114335	CGB1
93659	CGB5
94115	CGB8
94027	CGB7
4909	NTF4
3743	KCNA7
6625	SNRNP70
64130	LIN7B
8541	PPFIA3
54795	TRPM4
100422979	MIR4324
28968	SLC6A16
951	CD37
8463	TEAD2
27120	DKKL1
147872	KASH5
113091	PTH2
100507003	GFY
57030	SLC17A7
55011	PIH1D1
126133	ALDH16A1
2323	FLT3LG
26816	SNORD35A
406942	MIR150
2217	FCGRT
57333	RCN3
51070	NOSIP
5639	PRRG2
57479	PRR12
6237	RRAS
58506	SCAF1
3661	IRF3
83596	BCL2L12
3276	PRMT1
126129	CPT1C
60385	TSKS
160	AP2A1
102465479	MIR6799
105372435	LOC105372435
81857	MED25
53635	PTOV1
11284	PNKP
259307	IL4I1
23636	NUP62
100616483	MIR4751
124904802	LOC124904802
114132	SIGLEC11
400709	SIGLEC16
51231	VRK3
25888	ZNF473
124904744	LOC124904744
400710	ZNF473CR
105372436	LOC105372436
126123	IZUMO2
79784	MYH14
3748	KCNC3
105372437	LOC105372437
256236	NAPSB
7376	NR1H2
9476	NAPSA
5424	POLD1
6689	SPIB
4606	MYBPC2
112703	GARIN5A
284361	EMC10
126119	JOSD2
554235	ASPDH
94030	LRRC4B
84258	SYT3
342918	C19orf81
50944	SHANK1
6320	CLEC11A
2854	GPR32
105372440	SMIM47
93650	ACP4
692202	SNORD88A
284365	LINC01869
3816	KLK1
105372441	LOC105372441
55554	KLK15
354	KLK3
3817	KLK2
606293	KLKP1
9622	KLK4
390956	PPIAP59
105372442	LOC105372442
25818	KLK5
5650	KLK7
11202	KLK8
284366	KLK9
5655	KLK10
11012	KLK11
43849	KLK12
26085	KLK13
43847	KLK14
90353	CTU1
27180	SIGLEC9
27036	SIGLEC7
284367	SIGLEC17P
101928517	LOC101928517
102465873	MIR8074
945	CD33
284369	SIGLECL1
107985327	LOC107985327
107985326	LOC107985326
402665	IGLON5
147645	VSIG10L
2109	ETFB
125875	CLDND2
4818	NKG7
3982	LIM2
147646	C19orf84
100129083	SIGLEC10-AS1
89790	SIGLEC10
27181	SIGLEC8
729767	CEACAM18
89858	SIGLEC12
946	SIGLEC6
7728	ZNF175
729975	LINC01530
8778	SIGLEC5
100049587	SIGLEC14
147650	SPACA6
3036	HAS1
2357	FPR1
2358	FPR2
2359	FPR3
101928571	ZNF649-AS1
9668	ZNF432
284371	ZNF841
5518	PPP2R1A
147657	ZNF480
162963	ZNF610
388558	ZNF808
55762	ZNF701
55769	ZNF83
122539214	LOC122539214
81856	ZNF611
162966	ZNF600
7576	ZNF28
162967	ZNF320
123706511	ZNF888-AS1
399669	ZNF321P
100529240	ZNF816-ZNF321P
79986	ZNF702P
90338	ZNF160
55786	ZNF415
84671	ZNF347
79788	ZNF665
317703	VN1R4
646508	FAM90A27P
107987270	LOC107987270
91664	ZNF845
170958	ZNF525
91661	ZNF765
147804	TPM3P9
55422	ZNF331
503834	DPRX
284379	LOC284379
124904766	LOC124904766
100302255	MIR1323
574488	MIR518A1
574499	MIR516A2
574500	MIR519A2
442916	MIR371A
124904767	LOC124904767
442918	MIR373
91662	NLRP12
91663	MYADM
5582	PRKCG
59284	CACNG7
59283	CACNG8
100126325	MIR935
59285	CACNG6
284415	VSTM1
441864	TARM1
126014	OSCAR
29844	TFPT
121832802	PRPF31-AS1
4849	CNOT3
147798	TMC4
79042	TSEN34
11025	LILRB3
79168	LILRA6
107987463	LOC107987463
10990	LILRB5
10288	LILRB2
100616171	MIR4752
353514	LILRA5
23547	LILRA4
3903	LAIR1
57348	TTYH1
114823	LENG8
148170	CDC42EP5
3904	LAIR2
90011	KIR3DX1
11027	LILRA2
11024	LILRA1
10859	LILRB1
11006	LILRB4
102466251	MIR8061
79166	LILRP2
3802	KIR2DL1
3804	KIR2DL3
3805	KIR2DL4
3811	KIR3DL1
3809	KIR2DS4
3812	KIR3DL2
2204	FCAR
9437	NCR1
199713	NLRP7
55655	NLRP2
107985325	GP6-AS1
51206	GP6
112724	RDH13
54869	EPS8L1
54776	PPP1R12C
102466872	MIR7975
7138	TNNT1
101930593	DNAAF3-AS1
352909	DNAAF3
6861	SYT5
5794	PTPRH
124904771	LOC124904771
22870	PPP6R1
23640	HSPBP1
84446	BRSK1
284417	TMEM150B
84787	KMT5C
125965	COX6B2
3589	IL11
147744	TMEM190
388564	TMEM238
27338	UBE2S
729956	SHISA7
79763	ISOC2
111064650	C19orf85
89887	ZNF628
57106	NAT14
284297	SSC5D
646643	SBK2
100130827	SBK3
163033	ZNF579
84922	FIZ1
147807	ZNF524
100507290	ZNF865
147808	ZNF784
107983998	LOC107983998
51545	ZNF581
29903	CCDC106
11338	U2AF2
29924	EPN1
338321	NLRP9
342931	RFPL4A
729974	RFPL4AL1
204801	NLRP11
147945	NLRP4
126204	NLRP13
126205	NLRP8
126206	NLRP5
101928886	LINC01864
126208	ZNF787
55311	ZNF444
85569	GALP
342933	ZSCAN5B
649137	ZSCAN5C
79149	ZSCAN5A
124900420	LOC124900420
100506374	EDDM13
105372468	LOC105372468
147949	ZNF583
100128252	ZNF667-AS1
57573	ZNF471
114818278	ZNF71-SMIM17
9422	ZNF264
6795	AURKC
390980	ZNF805
10794	ZNF460
125919	ZNF543
7565	ZNF17
388567	ZNF749
79744	ZNF419
374928	ZNF773
162972	ZNF550
10520	ZNF211
201516	ZSCAN4
7710	ZNF154
284309	ZNF776
79818	ZNF552
100293516	ZNF587B
84914	ZNF587
147687	ZNF417
284312	ZSCAN1
108903150	ZNF8-ERVK3-1
105372480	LOC105372480
102465484	MIR6806
1	A1BG
116412	ZNF837
100616168	MIR4754
110806301	LINC02560
201514	ZNF584
7691	ZNF132
388569	ZNF324B
25799	ZNF324
55663	ZNF446
10998	SLC27A5
84878	ZBTB45
10155	TRIM28
100131691	MZF1-AS1
7593	MZF1
107987272	LOC107987272
245938	DEFB125
81623	DEFB126
140850	DEFB127
245939	DEFB128
140881	DEFB129
400830	DEFB132
140680	C20orf96
85364	ZCCHC3
100507459	NRSN2-AS1
6666	SOX12
80023	NRSN2
57761	TRIB3
10616	RBCK1
128637	TBC1D20
1457	CSNK2A1
6939	TCF15
140809	SRXN1
85508	SCRT2
113278	SLC52A3
83541	FAM110A
51378	ANGPT4
343637	RSPO4
9491	PSMF1
124904855	LOC124904855
55321	TMEM74B
400831	C20orf202
642636	RAD21L1
9751	SNPH
27111	SDCBP2
100507495	SDCBP2-AS1
2280	FKBP1A
102465524	MIR6869
55968	NSFL1C
284759	SIRPB2
128646	SIRPD
10326	SIRPB1
55423	SIRPG
101929010	SIRPG-AS1
105369219	SIRPB3P
100289473	LOC100289473
124904858	LOC124904858
107984088	LOC107984088
140885	SIRPA
727993	PDYN-AS1
5173	PDYN
140901	STK35
105372502	LOC105372502
388780	LINC03086
7053	TGM3
343641	TGM6
6628	SNRPB
79175	ZNF343
117532	TMC2
10528	NOP56
692213	SNORD110
3420	IDH3B
57593	EBF4
56265	CPXM1
100288797	TMEM239
64773	PCED1A
64601	VPS16
5786	PTPRA
2797	GNRH2
5020	OXT
551	AVP
100134015	UBOX5-AS1
22888	UBOX5
9762	LZTS3
65992	DDRGK1
3704	ITPA
83959	SLC4A11
25943	DNAAF9
8455	ATRN
64096	GFRA4
80332	ADAM33
6614	SIGLEC1
116835	HSPA12B
54976	ADISSP
25876	SPEF1
1059	CENPB
994	CDC25B
101929125	LINC01730
55317	AP5S1
57506	MAVS
80025	PANK2
100302282	MIR103B2
11237	RNF24
54498	SMOX
728228	LINC01433
146	ADRA1D
5621	PRNP
23627	PRND
149830	PRNT
9770	RASSF2
9962	SLC23A2
29058	TMEM230
5111	PCNA
8760	CDS2
128674	PROKR2
124904863	LOC124904863
100507629	LINC00658
643406	LOC643406
101929207	LINC01729
149837	LINC00654
56261	GPCPD1
149840	SHLD1
1114	CHGB
51605	TRMT6
164312	LRRN4
55612	FERMT1
101929244	CASC20
105372516	LINC01713
650	BMP2
101929265	LINC01428
101929288	LINC01751
102465865	MIR8062
54363	HAO1
56255	TMX4
23236	PLCB1
26767	RNU105B
105372522	LOC105372522
5332	PLCB4
24141	LAMP5
101929329	LAMP5-AS1
105372523	LOC105372523
57144	PAK5
101929371	PARAL1
100131208	SNAP25-AS1
105372524	LOC105372524
6616	SNAP25
8195	MKKS
128710	SLX4IP
182	JAG1
101929395	LINC01752
101929413	LOC101929413
728434	LINC02871
339593	LOC339593
107985384	LOC107985384
728450	LINC00687
22903	BTBD3
107985406	LOC107985406
105372535	LOC105372535
101929486	LINC01722
55304	SPTLC3
140862	ISM1
100505536	ISM1-AS1
55617	TASP1
79133	NDUFAF5
80343	SEL1L2
23767	FLRT3
140733	MACROD2
100379174	MACROD2-AS1
613266	LOC613266
124904874	LOC124904874
55614	KIF16B
124904875	LOC124904875
6629	SNRPB2
56914	OTOR
105372545	LOC105372545
5126	PCSK2
631	BFSP1
11034	DSTN
6238	RRBP1
140836	BANF2
27131	SNX5
92667	MGME1
58495	OVOL2
57325	KAT14
105372551	LOC105372551
7692	ZNF133
105372550	ZNF133-AS1
440757	LINC00851
55184	DZANK1
10741	RBBP9
10483	SEC23B
92675	DTD1
101929526	DTD1-AS1
29075	LINC00652
140856	SCP2D1
100128496	SCP2D1-AS1
107985442	LOC107985442
101929547	LOC101929547
57419	SLC24A3
100130264	SLC24A3-AS1
54453	RIN2
51126	NAA20
26074	CFAP61
124904880	LOC124904880
101929575	CFAP61-AS1
3642	INSM1
57186	RALGAPA2
105372556	LINC00237
55857	KIZ
101929591	KIZ-AS1
22803	XRN2
105372558	LOC105372558
4821	NKX2-2
124904961	BETALINC1
101929625	LINC01727
101929608	LINC01726
5075	PAX1
105372560	LOC105372560
101929663	LINC01427
284788	LOC284788
105372562	LOC105372562
105372564	LOC105372564
140828	LINC00261
3170	FOXA2
101929685	LNCNEF
124904962	LOC124904962
124904963	LOC124904963
101929707	LOC101929707
6754	SSTR4
7056	THBD
22918	CD93
200261	LINC00656
100505664	LOC100505664
105372571	LOC105372571
29107	NXT1
100505683	LINC01431
64412	GZF1
63908	NAPB
128817	CSTL1
140880	CST11
10047	CST8
164380	CST13P
128821	CST9L
128822	CST9
1471	CST3
107985383	LOC107985383
1472	CST4
124904966	LOC124904966
1469	CST1
107985432	LOC107985432
1470	CST2
1473	CST5
92086	GGTLC1
400839	LINC01721
105372577	LOC105372577
79953	SYNDIG1
8530	CST7
57136	APMAP
84532	ACSS1
30813	VSX1
284798	LOC284798
101926889	LOC101926889
955	ENTPD6
5834	PYGB
26090	ABHD12
9837	GINS1
22981	NINL
140838	NANP
26152	ZNF337
105372582	LOC105372582
728882	FAM182B
101926935	LOC101926935
284800	FAM182A
100134868	LOC100134868
149934	NCOR1P1
124904967	LOC124904967
100289097	FRG1CP
102723316	FRG1DP
647476	FRG2EP
102723390	FRG1EP
105379478	FAM242B
400841	LINC01597
107985433	LOC107985433
105372587	FAM242A
284802	FRG1BP
140678	MLLT10P1
102723636	LOC102723636
124904986	LOC124904986
102723552	ANKRD20A21P
245929	DEFB115
245932	DEFB119
245934	DEFB121
245935	DEFB122
245936	DEFB123
245937	DEFB124
140875	LINC00028
81502	HM13
107985416	LOC107985416
100874042	HM13-AS1
3397	ID1
100422904	MIR3193
84701	COX4I2
105372589	BCL2L1-AS1
598	BCL2L1
103021294	ABALON
85366	MYLK2
2307	FOXS1
128853	DUSP15
164395	TTLL9
81572	PDRG1
343702	XKR7
140706	CCM2L
3055	HCK
9777	TM9SF4
128854	TSPY26P
23509	POFUT1
100302183	MIR1825
124904885	LOC124904885
9371	KIF3B
171023	ASXL1
140688	NOL4L
124904886	LOC124904886
101929698	LOC101929698
149950	NOL4L-DT
284805	C20orf203
149951	COMMD7
1789	DNMT3B
22919	MAPRE1
388795	EFCAB8
140732	SUN5
80341	BPIFB2
128859	BPIFB6
359710	BPIFB3
149954	BPIFB4
140683	BPIFA2
317716	BPIFA4P
128861	BPIFA3
51297	BPIFA1
92747	BPIFB1
51654	CDK5RAP1
6640	SNTA1
9139	CBFA2T2
63941	NECAB3
1869	E2F1
11264	PXMP4
84905	ZNF341
101929746	ZNF341-AS1
128866	CHMP4B
101926888	RALY-AS1
22913	RALY
8894	EIF2S2
434	ASIP
191	AHCY
83737	ITCH
693229	MIR644A
83658	DYNLRB1
84557	MAP1LC3A
128869	PIGU
58476	TP53INP2
23054	NCOA6
2686	GGT7
55902	ACSS2
2937	GSS
57644	MYH7B
574501	MIR499A
26133	TRPC4AP
124900460	LOC124900460
55741	EDEM2
10544	PROCR
10893	MMP24
111089941	MMP24-AS1-EDEM2
3692	EIF6
128876	FAM83C
55245	UQCC1
554250	GDF5-AS1
8200	GDF5
100302125	MIR1289-1
11190	CEP250
102725201	CEP250-AS1
140873	C20orf173
51614	ERGIC3
80307	FER1L4
6676	SPAG4
8904	CPNE1
9054	NFS1
51230	PHF20
51282	SCAND1
140894	CNBD2
647979	NORAD
2036	EPB41L1
100130373	EPB41L1-AS1
25980	AAR2
22839	DLGAP4
10398	MYL9
101926987	DLGAP4-AS1
60436	TGIF2
55969	RAB5IF
84174	SLA2
57446	NDRG3
79980	DSN1
140710	MTCL2
140711	TLDC2
25939	SAMHD1
5933	RBL1
140699	MROH8
6185	RPN2
2691	GHRH
63905	MANBAL
105372606	LOC105372606
6714	SRC
10904	BLCAP
105372608	LINC01746
100861522	LINC00489
100287792	LOC100287792
56259	CTNNBL1
128434	VSTM2L
9675	TTI1
58490	RPRD1B
7052	TGM2
85449	KIAA1755
149684	LOC149684
671	BPI
3929	LBP
124904901	LOC124904901
388796	SNHG17
677840	SNORA71D
124904975	LOC124904975
128439	SNHG11
677837	SNORA60
57148	RALGAPB
149685	ADIG
343578	ARHGAP40
140679	SLC32A1
79913	ACTR5
26051	PPP1R16B
81610	FAM83D
60625	DHX35
339568	LINC01734
102724950	LOC102724950
105372614	LOC105372614
100505663	LINC01370
9935	MAFB
7150	TOP1
5335	PLCG1
23051	ZHX3
64900	LPIN3
90187	EMILIN3
84181	CHD6
124900463	LOC124900463
101927182	LOC101927182
105372622	LOC105372622
101927159	LOC101927159
11122	PTPRT
101927138	PTPRT-AS1
121853075	PTPRT-DT
124900461	LOC124900461
6431	SRSF6
26013	L3MBTL1
10110	SGK2
51098	IFT52
4605	MYBL2
149699	GTSF1L
105372626	LINC01728
84969	TOX2
57158	JPH2
100505783	OSER1-DT
78997	GDAP1L1
128486	FITM2
140902	R3HDML
3172	HNF4A
101927219	HNF4A-AS1
100500813	MIR3646
101927242	LINC01430
140834	LINC01620
79183	TTPAL
10955	SERINC3
11142	PKIG
100	ADA
79015	LINC01260
8839	CCN5
60598	KCNK15
106144538	KCNK15-AS1
140730	RIMS4
7529	YWHAB
80336	PABPC1L
10953	TOMM34
6789	STK4
3787	KCNS1
149708	WFDC5
128488	WFDC12
101929863	LOC101929863
5266	PI3
101929866	LINC02597
6406	SEMG1
6407	SEMG2
105372630	LOC105372630
6590	SLPI
8785	MATN4
11317	RBPJL
6385	SDC4
90196	SYS1
27296	TP53TG5
51604	PIGT
105372631	LOC105372631
10406	WFDC2
107987282	LOC107987282
10816	SPINT3
140870	WFDC6
57119	EPPIN
90199	WFDC8
140832	WFDC10A
259240	WFDC9
259239	WFDC11
280664	WFDC10B
100500897	MIR3617
391253	SPINT4
140686	WFDC3
116092	DNTTIP1
11065	UBE2C
7125	TNNC2
10005	ACOT8
90204	ZSWIM1
5476	CTSA
5360	PLTP
63935	PCIF1
63925	ZNF335
4318	MMP9
57468	SLC12A5
109729184	SLC12A5-AS1
57727	NCOA5
958	CD40
64405	CDH22
51006	SLC35C2
63916	ELMO2
100130934	ZNF663P
7686	MKRN7P
55713	ZNF334
128506	OCSTAMP
64849	SLC13A3
112858	TP53RK
81031	SLC2A10
2139	EYA2
101927355	EYA2-AS1
100500814	MIR3616
23613	ZMYND8
100131496	LOC100131496
101927377	LOC101927377
102723442	LINC01754
8202	NCOA3
55959	SULF2
105372637	LOC105372637
101060004	LINC01523
101927457	LINC01522
107985437	LOC107985437
105372639	LOC105372639
105372640	LOC105372640
105372641	LOC105372641
284749	LINC00494
105372645	LOC105372645
57580	PREX1
10564	ARFGEF2
102723483	CSE1L-DT
1434	CSE1L
6780	STAU1
55661	DDX27
57169	ZNFX1
692057	SNORD12
105372649	LOC105372649
124904925	LOC124904925
3745	KCNB1
5740	PTGIS
9334	B4GALT5
23315	SLC9A8
9825	SPATA2
55905	RNF114
6615	SNAI1
100887755	TRERNA1
7335	UBE2V1
387521	PEDS1
387522	PEDS1-UBE2V1
101927512	LINC01275
101927541	LINC01273
1051	CEBPB
101927559	CEBPB-AS1
105372656	LOC105372656
100506115	PELATON
284751	LINC01270
101927586	LINC01271
5770	PTPN1
693230	MIR645
140876	RIPOR3
100302146	MIR1302-5
100506175	RIPOR3-AS1
84612	PARD6B
55653	BCAS4
23394	ADNP
8813	DPM1
3755	KCNG1
4773	NFATC2
100422889	MIR3194
10079	ATP9A
57167	SALL4
101927678	LINC01429
105372664	LOC105372664
55734	ZFP64
105372666	LOC105372666
124904931	LOC124904931
101927700	LINC01524
105372668	LOC105372668
128553	TSHZ2
105372670	LOC105372670
105372669	LOC105372669
101927770	ZNF217-AS1
124904933	LOC124904933
391257	SUMO1P1
124904936	LOC124904936
8537	BCAS1
100616225	MIR4756
1591	CYP24A1
105372675	LOC105372675
5203	PFDN4
55816	DOK5
102723578	LINC01440
101927796	LINC01441
105372676	LOC105372676
140689	CBLN4
4159	MC3R
116151	FAM210B
57091	CASS4
51507	RTF2
200232	FAM209A
388799	FAM209B
124904971	LOC124904971
105372682	LINC01716
7022	TFAP2C
105372685	LOC105372685
655	BMP7
102723590	BMP7-AS1
100422883	MIR4325
23626	SPO11
8480	RAE1
55544	RBM38
100291105	RBM38-AS1
140690	CTCFL
5105	PCK1
81030	ZBP1
56937	PMEPA1
105376992	LINC01742
128602	CIMIP1
140731	ANKRD60
55370	PPP4R1L
57403	RAB22A
9217	VAPB
164284	APCDD1L
149773	APCDD1L-DT
79160	LINC01711
100534593	STX16-NPEPL1
79716	NPEPL1
124904942	LOC124904942
407022	MIR296
100126296	MIR298
2778	GNAS
149775	GNAS-AS1
101927932	LOC101927932
107985382	LOC107985382
51497	NELFCD
1522	CTSZ
81027	TUBB1
514	ATP5F1E
51012	PRELID3B
100533975	SLMO2-ATP5E
128611	ZNF831
1908	EDN3
116154	PHACTR3
100506384	PHACTR3-AS1
10388	SYCP2
5509	PPP1R3D
60437	CDH26
284756	LINC02910
729296	LOC729296
284757	MIR646HG
693231	MIR646
100616362	MIR4533
100616440	MIR548AG2
105372699	LOC105372699
100506470	LINC01718
1002	CDH4
105372703	LOC105372703
100128310	LOC100128310
100302168	MIR1257
6874	TAF4
149986	LSM14B
5688	PSMA7
26039	SS18L1
26164	MTG2
11255	HRH3
105369209	LOC105369209
9885	OSBPL2
11047	ADRM1
3911	LAMA5
101928158	LAMA5-AS1
6227	RPS21
81928	CABLES2
140893	RBBP8NL
105372710	LOC105372710
140628	GATA5
105376995	LOC105376995
253868	CRMA
406904	MIR1-1
406923	MIR133A2
105372712	LINC02970
124904948	LOC124904948
28231	SLCO4A1
4923	NTSR1
100652730	LINC00659
55257	MRGBP
11054	OGFR
1299	COL9A3
10732	TCFL5
11083	DIDO1
54994	GID8
63910	SLC17A9
128408	BHLHE23
63930	LINC01749
100144596	LINC00029
100144597	LINC01056
768096	HAR1A
768097	HAR1B
105372719	LOC105372719
124904952	LOC124904952
54915	YTHDF1
79444	BIRC7
128414	NKAIN4
55738	ARFGAP1
57642	COL20A1
1137	CHRNA4
100130587	LOC100130587
3785	KCNQ2
105372720	KCNQ2-AS1
1917	EEF1A2
105372725	LOC105372725
79144	PPDPF
5753	PTK6
6725	SRMS
79025	FNDC11
85441	HELZ2
26205	GMEB2
100505771	MHENCR
50861	STMN3
100533107	RTEL1-TNFRSF6B
51750	RTEL1
8771	TNFRSF6B
10139	ARFRP1
54923	LIME1
56731	SLC2A4RG
140685	ZBTB46
101928604	ZBTB46-AS1
140701	ABHD16B
7165	TPD52L2
80331	DNAJC5
100126329	MIR941-1
693232	MIR647
54963	UCKL1
57473	ZNF512B
140700	SAMD10
24148	PRPF6
284739	C20orf204
54345	SOX18
6919	TCEA2
4987	OPRL1
4661	MYT1
2832	NPBWR2
55251	PCMTD2
107126285	SEPTIN14P20
124905051	LOC124905051
102723996	LOC102723996
105372831	CH507-9B2.8
102724023	LOC102724023
102724159	LOC102724159
105379487	LINC01670
102724219	LINC03104
124904990	LOC124904990
102724334	LOC102724334
102724354	LOC102724354
102724398	CH507-42P11.6
102724428	LOC102724428
102724701	LOC102724701
105379493	CH507-145C22.1
102724560	LOC102724560
102724594	LOC102724594
105379499	LOC105379499
102724843	LOC102724843
102724951	LINC03105
102723360	LOC102723360
102723553	LOC102723553
102723451	LOC102723451
107983987	LOC107983987
102723475	LOC102723475
124904993	LOC124904993
102465433	MIR6724-1
109864281	RNA5-8SN2
103504727	MIR6724-2
103504739	MIR6724-3
109910381	RNA5-8SN3
103504733	MIR6724-4
106632260	RNA5-8SN1
105372730	LINC01666
103504731	MIR3648-2
101927615	LOC101927615
100132288	TEKT4P2
101930100	LOC101930100
101927345	LOC101927345
441058	LINC01667
85319	BAGE2
7179	TPTE
149992	ANKRD30BP2
110091776	LOC110091776
391267	ANKRD20A11P
105377134	LOC105377134
150000	ABCC13
6782	HSPA13
64092	SAMSN1
124905054	LOC124905054
107987295	ASMER1
8204	NRIP1
107985483	LOC107985483
105369292	LOC105369292
29761	USP25
388815	MIR99AHG
100505929	LINC01549
1525	CXADR
10950	BTG3
124904999	LOC124904999
246312	C21orf91-OT1
54149	C21orf91
140578	CHODL
5651	TMPRSS15
100422920	MIR548X
101927797	MIR548XHG
107985490	LOC107985490
105372746	LINC01683
111216285	LINC02573
387486	LINC00320
4685	NCAM2
101927843	LINC01687
107985508	LOC107985508
102466967	MIR6130
105372749	LOC105372749
105372750	LOC105372750
105372751	LINC01684
339622	LINC01692
54072	LINC00158
105372753	LOC105372753
54148	MRPL39
58494	JAM2
124905001	LOC124905001
522	ATP5PF
351	APP
107985474	LOC107985474
100996571	CYYR1-AS1
116159	CYYR1
9510	ADAMTS1
105372760	LOC105372760
100616243	MIR4759
11096	ADAMTS5
105372763	LINC01673
54088	LINC00113
246705	LINC00314
284825	LINC01697
101927973	LINC01695
118421	LINC00161
29104	N6AMT1
56911	MAP3K7CL
571	BACH1
100874322	BACH1-IT2
54147	BACH1-IT3
100379661	GRIK1-AS2
642976	GRIK1-AS1
2897	GRIK1
26285	CLDN17
643803	KRTAP24-1
388818	KRTAP26-1
337963	KRTAP23-1
337959	KRTAP13-2
100422891	MIR4327
140258	KRTAP13-1
284827	KRTAP13-4
254950	KRTAP15-1
337978	KRTAP21-2
337878	KRTAP7-1
337880	KRTAP11-1
728299	KRTAP19-8
7074	TIAM1
6647	SOD1
57466	SCAF4
30811	HUNK
100551499	LINC00159
54069	MIS18A
105372779	MRAP-AS1
9875	URB1
677846	SNORA80A
59271	EVA1C
110091775	CFAP298-TCP10L
140290	TCP10L
8867	SYNJ1
94104	PAXBP1
56245	C21orf62
124900470	LOC124900470
124905012	LOC124905012
105377136	LOC105377136
102724502	LINC01690
10215	OLIG2
101930746	LINC00945
116448	OLIG1
101928107	LOC101928107
728409	LINC01548
3455	IFNAR2
127882475	IFNAR2-IL10RB
100288432	IL10RB-DT
3588	IL10RB
3454	IFNAR1
3460	IFNGR2
757	TMEM50B
54943	DNAJC28
29980	DONSON
9946	CRYZL1
6453	ITSN1
539	ATP5PO
100506334	LINC00649
101928126	LOC101928126
64968	MRPS6
114036	LINC00310
9992	KCNE2
105372791	LOC105372791
101928147	C21orf140
388820	SMIM34
3753	KCNE1
1827	RCAN1
54102	CLIC6
54064	LINC00160
100506385	LINC01426
861	RUNX1
112267915	LOC112267915
100506403	LOC100506403
768219	MIR802
54036	PPP1R2P2
101928269	LOC101928269
100996609	LINC01436
54093	SETD4
105369306	LOC105369306
100133286	CBR1-AS1
100506428	CBR3-AS1
9980	DOP1B
23515	MORC3
105369301	CLDN14-AS1
23562	CLDN14
105369308	LOC105369308
6493	SIM2
3141	HLCS
122455337	HLCS-AS1
53820	RIPPLY3
51227	PIGP
7267	TTC3
257203	DSCR9
10311	VPS26C
1859	DYRK1A
3763	KCNJ6
10281	DSCR4
84677	DSCR8
124905020	LOC124905020
3772	KCNJ15
259234	DSCR10
102724678	LINC01423
2078	ERG
105372802	LOC105372802
400866	LINC00114
2114	ETS2
101928398	LOC101928398
400867	ETS2-AS1
101928435	LINC01700
102724740	LINC02940
107985484	LINC02943
8624	PSMG1
103091865	BRWD1-AS2
54014	BRWD1
3150	HMGN1
7485	GET1
150082	LCA5L
6450	SH3BGR
10317	B3GALT5
114041	B3GALT5-AS1
150084	IGSF5
5121	PCP4
100616148	MIR4760
1826	DSCAM
100506492	DSCAM-AS1
124900473	LOC124900473
100874326	DSCAM-IT1
284835	LINC00323
100423023	MIR3197
25825	BACE2
191585	PLAC4
54097	FAM3B
4600	MX2
4599	MX1
7113	TMPRSS2
124905021	LOC124905021
124900472	LOC124900472
105372809	LOC105372809
54090	LINC00111
150135	LINC00479
54089	LINC00112
102465488	MIR6814
54101	RIPK4
102724800	LOC102724800
63977	PRDM15
25966	C2CD2
49854	ZBTB21
150142	ZNF295-AS1
107985502	LOC107985502
89766	UMODL1
150147	UMODL1-AS1
9619	ABCG1
7033	TFF3
7032	TFF2
7031	TFF1
64699	TMPRSS3
53347	UBASH3A
101930094	RSPH1-DT
54020	SLC37A1
101928233	LINC01671
101928255	LOC101928255
5152	PDE9A
101928284	PDE9A-AS1
101928311	LINC01668
10785	WDR4
90625	ERVH48-1
100847013	MIR5692B
124905024	LOC124905024
5316	PKNOX1
875	CBS
7307	U2AF1
101928369	LOC101928369
106481742	FRGCA
1409	CRYAA
100126693	LINC00322
101928399	LINC01679
150094	SIK1
124900467	LOC124900467
114038	LINC00313
102723380	LOC102723380
11077	HSF2BP
54145	H2BC12L
102464825	MIR6070
23076	RRP1B
8566	PDXK
1476	CSTB
8568	RRP1
284837	AATBC
56894	AGPAT3
124905034	LOC124905034
7109	TRAPPC10
5822	PWP2
8209	GATD3
105377138	LINC01678
105377139	LOC105377139
105372832	LOC105372832
23308	ICOSLG
105372833	DNMT3L-AS1
29947	DNMT3L
326	AIRE
5211	PFKL
